id,name,street,stars,latitude,longitude,imageUrl,locationId
121,Best Western Gorizia Palace,Corso Italia,4,45.9402764,13.6165415,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3278
122,Albergo Città di Parenzo,Via degli Artisti,5,45.6493139,13.7733464,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
123,Hotel Colombia,Via della Geppa,5,45.6551733,13.7743506,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
124,Hotel Italia,Via della Geppa,4,45.6553226,13.7731633,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
125,Hotel Milano,Via Carlo Ghega,1,45.6553331,13.7746377,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
126,Hotel Alla Posta,Piazza Guglielmo Oberdan,3,45.6542022,13.7753232,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
127,Hotel Alabarda,Via Valdirivo,2,45.653514,13.7734506,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
128,Hotel Ristorante Ai Cacciatori,Via Terza Armata,3,45.8559595,13.4845199,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2872
129,Hotel Franz,Viale Trieste,4,45.8871947,13.4993788,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3295
130,Albergo Commercio,Borgo Cividale,2,45.9060295,13.3121395,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5149
131,Hotel Roma,Borgo Cividale,3,45.9063876,13.3131404,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5149
132,Hotel Continentale,Via San Nicolò,4,45.6503305,13.772825,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
133,Trattoria / Gostilna & Hotel Valeria 1904,Strada per Vienna,2,45.6885211,13.7911523,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4361
134,Urban Hotel Design,Androna Chiusa,5,45.6485074,13.7678242,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
135,Palace Hotel Moderno,Viale Franco Martelli,5,45.9578814,12.6607746,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5661
136,Regina,Via Lilienfeld,3,45.6850338,13.1342613,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3664
137,Filoxenia,Via Mazzini,3,45.6516797,13.7696441,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
138,Hotel Clocchiatti Next,Via Cividale,3,46.0687985,13.2464866,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
139,B&B Hotel Udine,Via Duino,3,46.069046,13.245669,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
140,Ambassador,Via Giosuè Carducci,4,46.0590294,13.2406314,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
141,Caneo Bar Albergo Ristorante,Strada del Caneo,5,45.728387,13.5361989,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4343
142,Due Leoni,Via Giuseppe Verdi,1,45.9127058,13.5185243,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2745
143,Hotel Roma,Via Carlo Ghega,3,45.6556803,13.773365,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
144,Monaco,Viale Gorizia,4,45.6907716,13.1453284,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3664
145,Albergo Roma,Piazza Venti Settembre,5,46.4061465,13.0156085,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7563
146,Hotel Due Leoni,Piazza del Popolo,4,45.9537576,12.5023902,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6329
147,Astoria,Piazza Venti Settembre,4,46.0613523,13.2339514,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
148,Hotel Adriatico,Via Roma,2,46.5049309,13.5759962,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
149,Tarvis Meuble',Via Vittorio Veneto,2,46.504173,13.5803817,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
150,Albergo ristorante Leon Bianco,Piazza uffici,3,46.4100806,13.1950536,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4277
151,Albergo Ristorante Margherita,Via Roma,2,46.2864694,12.4383463,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2154
152,Vecchio Tram,Via Brenari,5,46.0597261,13.2330906,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
153,Albero Nascosto,Via Felice Venezian,3,45.6475666,13.7668872,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
154,Piazza della Repubblica,Piazza della Repubblica,4,45.8099288,13.5328,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4343
155,"Albergo ristorante Matiz ""Da Otto""",Via Maria Plozner Mentil,1,46.5818194,13.0056379,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5163
156,Hotel Cajeta,Piazza del Mercato,3,46.206909,13.1254965,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1034
157,Albergo Caffè Vecchio,Via Roma,2,46.5051161,13.3052275,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5626
158,Blue Marine,Via Udine,3,45.6919853,13.1477013,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3664
159,Hotel Italia,Vicolo Mario dal Fabbro,4,45.95389,12.49686,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6329
160,Albergo Sacile Villa Regina di Zandonaà Sandra & C. Snc,Via Martiri Sfriso,3,45.95314,12.4926,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6329
161,Due Fiumi,Via Giuseppe Bertolissi,5,45.94111,12.49812,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6329
162,Albergo Rododendro,,2,46.4809805,13.521525,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
163,Albergo Leon D'Oro,Piazza Italia,4,46.1715412,12.7074807,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3902
164,Montenegro,Piazza Italia,4,46.170537,12.7065234,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3902
165,Villa Borgo Duino,,1,45.7759627,13.5997438,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2650
166,Hotel Aurora Duino,,3,45.7730447,13.6067606,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2650
167,Victoria Hotel Letterario,Via Alfredo Oriani,4,45.6472661,13.7797952,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
168,Forvm Boutique,Via Valdirivo,4,45.6532413,13.774375,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
169,Hotel Pepi,Via Srečko Kosovel,1,45.6439247,13.8630965,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6480
170,"Hotel ristorante ""Ai Campi di Marcello""",Via Napoli,1,45.7991642,13.5334569,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4343
171,Savoia,Piazza del Sole,3,45.6669774,13.1088781,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3664
172,Albergo dal Cortesan,Via Nazionale,2,46.4163692,12.7910142,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,222
173,Hotel Colmajer,Via Nazionale,3,46.4157638,12.7959205,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,222
174,Locanda San Gallo,Piazzetta Sandro Pertini,1,46.4107897,13.1951219,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4277
175,Hotel Abbazia,Via della Geppa,2,45.6551121,13.7745827,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
176,Allegria,Vicolo Chiuso,3,46.0589344,13.2323937,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
177,Hotel San Giorgio,Piazzale Gio Batta Cella,2,46.0546208,13.2304465,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
178,Cristallo,Piazzale Gabriele D'Annunzio,3,46.0573373,13.2440797,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
179,Palazzo Richard Leone,Via Pozzuolo,1,46.0515863,13.2267281,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
180,Due Palme,Viale Leonardo da Vinci,4,46.0678972,13.2247916,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
181,Hotel Santin,Viale delle Grazie,2,45.9503653,12.6613502,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5661
182,Albergo Trattoria da Si Si,Via Piovega,2,46.2724141,13.133792,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3124
183,Stella d'Oro,Via Venti Settembre,4,46.1097919,12.8992347,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7328
184,Al comune rustico,Via Fontana,1,46.4730272,13.0255828,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,371
185,Albergo Ristorante Salon,Via Giuseppe Peresson,3,46.4869317,13.0159239,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,371
186,Grand Hotel Gortani,Via Umberto Primo,3,46.4716703,13.0256232,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,371
187,Pensione Cozzi,Via Giuseppe Peresson,1,46.482937,13.0192492,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,371
188,Albergo Centrale,Via Giuseppe Garibaldi,3,46.2156217,13.2225875,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7446
189,Standard Hotel,Via Pier Paolo Pasolini,2,46.0217409,13.2862827,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5727
190,Hotel Jolanda,Via Udine,3,45.7662162,13.1677581,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3919
191,Agriturismo Ronchi Rò,,5,46.0243017,13.4880428,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2609
192,Agriturismo Casa delle Rose,Località Ruttars,2,45.9963302,13.4773718,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2609
193,B&B La Scala,Località Paludea,1,46.1999143,12.902951,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1772
194,Albergo Neider,,1,46.4673506,12.6841347,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6976
195,Locanda al Pomo D'oro,Piazza San Giovanni,3,46.0948528,13.4318865,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2202
196,La pergola,Via Latisana,4,45.6841227,13.1268982,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3664
197,Albergo al Sole,Via Belluno,3,46.5855959,12.7723967,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2931
198,Principe,Viale Europa Unita,3,46.0569494,13.2423281,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
199,Hotel Centrale,Via Amilcare Ponchielli,3,45.6511909,13.7747374,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
200,Tivoli Wellness Resort & Spa,,5,45.7666132,13.6367755,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2650
201,Hotel Brioni,Via della Ginnastica,2,45.6503458,13.7782799,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
202,San Giorgio Hotel,Via Marittima,3,45.8239922,13.2143391,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6522
203,Albergo Venezia,,2,46.5653759,12.6802392,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6937
204,Hotel Cristina,,4,46.5683233,12.6953868,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6937
205,Hotel Bladen,,3,46.5666237,12.6870839,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6937
206,Albergo Bellavista (35),,4,46.5694085,12.7238515,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6937
207,Nuovo Albergo Operai,Via del Mercato,3,45.7953092,13.5363114,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4343
208,B&B Hotel Trieste,Via Sant'Anastasio,3,45.65654,13.7735976,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
209,Albergo Da Nando,Via Divisione Julia,1,45.9456551,13.1776133,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4666
210,Hotel Pittini,Piazzale della Stazione,3,46.2746413,13.1288289,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3124
211,Hotel Ramandolo,Via Forni di Sotto,3,46.0776311,13.2335311,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7854
212,Bed & Chic,Via Fabio Severo,4,45.6562437,13.780463,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
213,Hotel Solun,Via Milano,4,45.6536053,13.774794,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
214,Hotel Sonia,,3,45.6121493,13.8271329,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6480
215,Euro Meublé,Via Alessandro Manzoni,2,45.6787985,13.3878437,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
216,Agli Angeli,Via Lignano Sabbiadoro,2,45.7203342,13.0489166,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6634
217,Nuovo Albergo Centro,Via Roma,2,45.6529774,13.7727773,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
218,Hotel Istria,Via Ruggero Timeus,5,45.6510909,13.7802489,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
219,Trieste 411 - Rooms & Apartments,Via Martiri della Libertà,2,45.6560178,13.7759043,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
220,località Pociat,strada provinciale 112,2,46.4211831,13.1998762,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4277
221,Hotel Sportur,Via Valcalda,3,46.5206049,12.918549,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5879
222,Hotel Ristorante La Perla,Via San Spirito,4,46.5232257,12.920591,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5879
223,Pramaggiore,,1,46.3951112,12.6770848,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2933
224,Tarandan,Via Vittorio Veneto,4,46.4248247,12.5780983,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2932
225,Belvedere,,1,46.5694565,12.720972,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6937
226,Hotel Corona Ferrea,,5,46.5686499,12.6988582,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6937
227,Hotel Haus Michaela,,5,46.5680046,12.6984358,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6937
228,B&B Velocipede,Piazza Libertà,5,45.8222523,13.3331122,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2046
229,Vigna degli Angeli,Piazetta Giacomo Zuliani,3,46.1885581,12.9972211,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5858
230,Sophia Boutique Suites,Via del Lazzaretto Vecchio,3,45.6460485,13.7611598,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7776
231,Athena,Via Adriatica,4,45.6869543,13.1390138,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3664
232,Albergo Ristorante Riglarhaus,,2,46.4559358,12.7488851,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6976
233,Albergo Ristorante Borgo Velt,,2,46.4676582,12.6963801,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6976
234,Meublé Pa' Krhaizar,,2,46.4563005,12.7512537,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6976
235,Albergo Al Pura,Strada esterna Corso,2,46.4146796,12.7667844,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,222
236,Albergo Italia,Via Giacomo Matteotti,1,46.5283627,13.0157002,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5163
237,Albergo ristorante Cella,Via Umberto Primo,3,46.4699112,13.025874,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,371
238,Albergo Trieste,Via Giosuè Carducci,3,46.4786971,13.0219267,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,371
239,Hotel Gardel,Via Guglielmo Marconi,3,46.4825239,13.0202084,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,371
240,Residence Bed&Bike,Via Valsassina,2,46.404829,13.1963766,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4277
241,Albergo All'Orso,Borgo Alto,1,46.5022611,13.3765913,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3867
242,Sport Hotel Bellavista,Via Sella,3,46.5118209,13.5463567,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
243,Albergo Valle Verde,Via Priesnig,3,46.5039099,13.5697257,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
244,Hotel Il Cervo,Via Priesnig,4,46.5012484,13.5726086,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
245,Hotel Spartiacque,Via Valcanale,3,46.5080405,13.5230331,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
246,Albergo Al Cacciatore,Via Dante Alighieri,1,46.5044793,13.5871687,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
247,Hotel Renzo,Via Saisera,3,46.4948629,13.4884856,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3867
248,Hotel Valbruna Inn,Via Alpi Giulie,3,46.4910713,13.4916649,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3867
249,Edelweiss,Via dei Laghi,2,46.4804622,13.6731817,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7450
250,Bar Ristorante Albergo Dolomiti,Via Antonio Giordani,2,46.268099,12.513445,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2226
251,Bar Albergo Ristorante Vittoria,Piazza Quattro Novembre,3,46.267283,12.5135002,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2226
252,Al gambero,Via Nazionale,2,46.371856,13.0847864,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,210
253,Villa Policreti,Via 4 Novembre,4,46.049779,12.5642179,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,427
254,Ristorante Pizzeria Ca' del Bosco,Via Bianco,2,46.0429956,12.5288345,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1026
255,Hotel Rosade,Via Vittorio Veneto,4,46.1091732,13.2095662,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7457
256,Art Hotel Udine,Via Paparotti,3,46.0226219,13.2608628,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5727
257,Locanda al Trivio,Frazione Iainich,1,46.1012213,13.533108,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6572
258,Albergo Belvedere,Via Belvedere,4,46.155608,13.2059868,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7774
259,Le Fucine,Via Nazionale,4,46.0030373,13.3399968,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1071
260,Cina,Via Cisis,2,45.8495662,13.3230731,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2046
261,Al Cervo,Via Venezia,3,45.8288032,13.3305376,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2046
262,Ristorante Campiello Hotel,Via Nazionale,1,45.9719805,13.3986417,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6535
263,Alla Pergola,Via Giacomo Matteotti,2,45.9590853,13.4720208,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2392
264,Relais Russiz Superiore,Via Russiz,3,45.9582142,13.5174463,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1380
265,Villa Bernt,Via Cristoforo Colombo,4,45.6775847,13.3925938,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
266,Villa Reale,Via Cristoforo Colombo,3,45.6770393,13.3927147,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
267,Aparthotel Capitol,Riva Ugo Foscolo,3,45.6786576,13.3958998,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
268,Riva Palace,Riva Ugo Foscolo,4,45.6790323,13.3966824,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
269,Eden,Via Marco Polo,3,45.6792238,13.3970453,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
270,Capri,Via Amerigo Vespucci,3,45.6802848,13.3993864,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
271,Merano,Via Amerigo Vespucci,3,45.680216,13.3998243,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
272,Splendor,Viale Argine dei Moreri,4,45.6800394,13.4000398,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
273,Eldorado,Viale Argine dei Moreri,1,45.6802601,13.4006217,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
274,Europa,Viale John Fitzgerald Kennedy,3,45.6795678,13.4006925,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
275,Helvetia,Viale John Fitzgerald Kennedy,5,45.679854,13.4015786,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
276,Villa D'Este,Via Giuseppe Parini,5,45.6807429,13.4041132,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
277,Villa Patrizia,Viale Italia,3,45.6795053,13.4042238,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
278,Le Palme,Viale del Sole,3,45.6784606,13.4053463,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
279,La Sirenetta,Via Milano,3,45.6803279,13.3806535,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
280,Marea,Via dei Provveditori,3,45.6772747,13.3824193,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
281,Antares,Via delle Scuole,3,45.6769568,13.383102,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
282,Savoy,Via Giosuè Carducci,5,45.6780417,13.3929929,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
283,Villa Rosa,Via Giosuè Carducci,3,45.6772699,13.3896019,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
284,Aprilia,Via Barbana,3,45.6779098,13.3894433,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
285,Meublé Terme,Viale del Sole,2,45.6784512,13.4035914,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
286,Rialto,Viale del Turismo,4,45.6788225,13.4041112,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3296
