id,name,street,stars,latitude,longitude,imageUrl,locationId
1227,Lungomare,"Via Capri, 10",3,43.9472699,8.1397195,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
1228,Holiday Home Case Poggio,"Località Poggio, 160a",2,44.4761271,9.2060119,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4763
1229,La Casetta Del Buonviaggio,"Via Buonviaggio, 181",2,44.1275165,9.8457525,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1230,Felicity 5 Terre,,2,44.1218417,9.8456278,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1231,Casetta nell'Antico Mulino,,2,44.3159719,9.1766776,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5688
1232,5 terre central,,2,44.1091549,9.8157804,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1233,Leo's home,,2,44.1088149,9.8161498,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1234,B&B Jolly Gorreto,,2,44.6043944,9.2909136,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3286
1235,Prione 70,,2,44.104315,9.8213591,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1236,MIRABELLO,,2,44.1043046,9.821373,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1237,Royal Sporting,,3,44.0588044,9.841061,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
1238,Locanda Il Maestrale,,2,44.1482162,9.6548928,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1239,Hotel Margherita,,3,44.148094,9.6550916,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1240,Agavi,,3,44.1457053,9.6515398,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1241,Mediterraneo,,3,44.3337549,9.2117295,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
1242,Hotel Cavour,,3,44.3488166,9.2294618,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
1243,Elegant Apartments,"Via del Prione, 144",2,44.1054486,9.820257,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1244,Affitacamere del Prione,"Via del Prione, 152",2,44.1055616,9.820108,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1245,Villa Pierina,"Via al Bricco, 10",2,44.1741512,8.3443422,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
1246,Residence Conte,"Via Genova, 16",3,44.1706973,8.3509774,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
1247,Hotel Bianca Maria,"Via Genova, 2",3,44.3608023,8.5890428,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8020
1248,Art&Kitchen,"Via Emanuele Delle Piane, 1",2,44.291475,8.4433111,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7891
1249,Agriturismo La Seusa,,2,43.9323236,7.6382927,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5465
1250,La Collina Degli Ulivi,"Via Brigola, 51",2,44.1233077,9.8705467,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1251,Cà du Maroccu,,2,44.3470686,9.2778535,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8441
1252,Casa gaga,,2,44.1090888,9.8155915,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1253,Civico 76,,2,44.1091347,9.8152676,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1254,Titi rooms,,2,44.1091427,9.8152473,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1255,35 via torino,,2,44.1090993,9.8156101,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1256,Napoli 94,,2,44.1087942,9.8153026,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1257,Casa Olga n_82,,2,44.1084955,9.8157784,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1258,Cinque terre fancy,,2,44.1087769,9.8152818,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1259,Casa Giò n_82,,2,44.1084801,9.8157792,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1260,La Taverna del Metallo ROOMS,,2,44.1077423,9.8181559,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1261,LA CASA DI MATTIA,,2,44.1077388,9.8181806,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1262,HOUSE NAUTILUS 2,,2,44.1075611,9.8193388,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1263,BIANCA NEVE E I SETTI NANI di UN POSTO NEL MONDO,,2,44.1076061,9.8182485,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1264,Aura holiday home,,2,44.1076723,9.8192756,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1265,LE CASETTE,,2,44.1082585,9.8187595,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1266,ROOMS LA SPEZIA,,2,44.1091128,9.8176714,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1267,la Linea d'Acqua,,2,44.1076618,9.8192595,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1268,Casa del Viandante,,2,44.1087898,9.8174483,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1269,Elegant rooms,,2,44.1086603,9.8184352,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1270,L'Opera,,2,44.109099,9.817706,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1271,CHIC & COSY,,2,44.1087816,9.8174129,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1272,Prova,,2,44.348491,9.1564805,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
1273,b&b Casa Galletti,"Via Martiri di Voltaggio, 22",2,44.573565,8.9379774,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1051
1274,Galleano,,3,43.9486979,8.140122,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
1275,La Terrazza di Vico Olivi B&B,,2,43.7918517,7.6017575,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8086
1276,Sole Mare,"Lungomare Cristoforo Colombo, 14",3,44.0453757,8.2257132,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,113
1277,Albium,,3,44.0469213,8.2260708,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,113
1278,Torino,"Viale Italia, 23",3,44.0470355,8.2226367,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,113
1279,Hotel Riviera,"Loc. Fornaci, 12",3,44.2150367,9.5190892,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2570
1280,Hotel Fiorenza & Banksia,Via Privata Guglielmo Marconi,3,44.0100606,8.1753924,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
1281,Casa Garibaldi,,2,44.1062924,9.8140187,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1282,Sweet Dreams,,2,44.1064365,9.8142042,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1283,B&B Casa dei Cuori,"Località Povigna, 70",2,44.3626496,8.2314533,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2449
1284,Nelli Rooms,"Via Baldassarre Biassa, 9",2,44.1036506,9.8180652,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1285,Hotel Elisabetta,,2,44.2771447,9.3940906,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7158
1286,Agriturismo Gli Orti di Bertin,,2,44.5267634,8.7188047,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1225
1287,Tra le Mura,,2,44.171417,9.6465191,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
1288,Casa di May,"Via Antonio Gramsci, 109",2,44.105347,9.8166094,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1289,"Holiday home ""La Sprugola""","Via Antonio Gramsci, 109",2,44.1053459,9.8166065,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1290,Voyage deluxe master room,,2,44.1054002,9.8164952,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1291,"Cinque Terre ""Mon Amour""",,2,44.1063876,9.8148031,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1292,The One Sun 'n Sea Rooms,,2,44.1074061,9.8158101,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1293,Affittacamere Roma,"Via Roma, 54",3,43.8156546,7.775727,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1294,Villa Sorriso,"Via Cesare Augusto, 25",2,43.7869429,7.652455,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1295,Agapantus,,2,43.8515467,7.6232001,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2607
1296,Dei Doria,,2,43.8522978,7.6229407,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2607
1297,Hotel Tiffany,,3,44.0961514,8.231342,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2003
1298,Albergo dell'Angelo,,3,44.0478911,7.9150751,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5452
1299,Residence Amici,"Via Aurelia, 130",3,43.9509342,8.1486679,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
1300,Albergo Cecchin,"Via Provinciale, 1",3,44.1244198,8.1725063,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,493
1301,Floridida Bed & Breakfast,"Via Caffaro, 3",2,43.9535669,8.1512123,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
1302,Da Luì,,2,43.8167511,7.6687534,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7963
1303,La Terrazza,,2,43.8515704,7.6219898,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2607
1304,La Villetta,,2,43.8513526,7.6219063,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2607
1305,Hotel Milano,,3,44.1262694,8.258047,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
1306,Albergo Villa Lina,,3,44.1265724,8.2581725,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
1307,Monte Acuto,,2,44.1188286,8.2064344,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7558
1308,Del Bergallo,,3,44.1672138,8.311404,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,832
1309,Federico II,,3,44.1674932,8.3112203,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,832
1310,Residence Villa Chiara,,3,44.13128,8.2625654,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
1311,Hotel Garden Lido,,3,44.1301607,8.2626835,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
1312,Il Genovino,,2,44.399452,8.9644164,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
1313,Hotel Torre Antica,,3,44.1287902,8.2588572,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
1314,Hotel Villa Teresa,,3,44.1337391,8.262185,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3704
1315,Dal Patriarca,,3,43.8883377,7.9671566,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2199
1316,Hotel Bergamo,"Via Aurelia, 11",3,43.9219793,8.1050428,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6416
1317,MH Hotel Varazze,"Via Giuseppe Garibaldi, 19",3,44.3616885,8.583544,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8020
1318,Tenuta di Venere,"Via Capanna, 2",3,44.0663669,9.8245593,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
1319,Casa Magni,,2,43.9401593,7.9087873,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5770
1320,Hotel Fortuna,,3,43.9207969,8.100344,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6416
1321,Trieste,,3,43.9460159,8.1381621,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
1322,hotel 13624614053,,3,43.9717518,8.1600034,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3536
1323,hotel 13624634304,,3,43.9714059,8.1599687,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3536
1324,Rosselli Rooms,"Via Fratelli Rosselli, 54",2,44.1053356,9.8184879,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1325,La Perla del Golfo,,2,44.1059191,9.8191366,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1326,Frem Lord,,2,44.1060558,9.8186215,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1327,Quiet Night,,2,44.1060546,9.8186275,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1328,Lady's Home,Via Roma,2,44.1070231,9.8169826,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1329,Aregai Marina,"Via Gianni Cozzi, 1",4,43.8406703,7.9138272,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6915
1330,Lucciola,"Via Gianni Cozzi, 4",2,43.837715,7.9072147,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6915
1331,Ca' della Valletta,"Via della Valletta, 13",2,44.0992848,9.7386137,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
1332,Il Vicilo,,2,44.1066623,9.8181851,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1333,no~ve~cèn~to,,3,44.1065371,9.8182023,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
1334,Residence Casa Vacanze Elisabetta,,2,44.1076849,8.2407749,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,828
1335,le Giare,Via di Loca,2,44.0994706,9.7392572,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
1336,La Torretta,,2,43.8740434,8.0033999,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3421
1337,Affittacamere alle 5 terre,"Via Molinelli, 87",2,44.148009,9.645642,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1338,Le notti mediterranee,,1,43.9263837,8.1149728,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2049
1339,Florinda Lemon Suite,,2,43.9264358,8.1154656,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2049
1340,Il Gumbo del Metre,,3,43.9263781,8.1153935,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2049
1341,L'antica dimora,,2,43.9267229,8.1148282,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2049
1342,Corallini,,3,43.9266298,8.114919,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2049
1343,Casa Ia,,2,44.1107176,8.2406989,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,828
1344,Al Borgo - Residence,"Via Chiavica, 2",3,44.1082973,9.962974,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6962
1345,Uliveto Saglietto,,2,43.869864,7.984208,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6577
1346,La Rocca,,2,43.9659815,8.0856623,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8243
1347,Albergo La Maria,"Via Ratti, 39",3,44.0515673,9.9879894,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,217
1348,San Francisco R.T.A.,Via Cavour,3,43.9533267,8.1411558,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
1349,Il Terebinto,,2,43.917368,8.0416733,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2589
1350,L'uliveto,,2,43.9109118,8.0404551,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2589
1351,Hotel Imperiale,,5,44.336256,9.2196241,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
1352,Hotel San Bernardo,,2,44.0850332,7.7840326,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4089
1353,Grand Hotel del Mare,,5,43.7864379,7.6863668,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1354,Agriturismo L'Adagio,"Regione Roglietto, 15",3,43.9136531,7.8470897,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,449
1355,Grand Hotel Miramare,"Via Milite Ignoto, 30",4,44.3279698,9.2149925,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
1356,NH Genova Centro,"Via Martin Piaggio, 11",4,44.411002,8.9381873,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
1357,Hotel Suisse Bellevue,Stelle Minali,3,44.144345,9.6384944,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1358,Hotel Mediterranee,,3,44.4250404,8.8132774,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4068
1359,Hotel Sirenella,,3,44.4278665,8.7547857,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4068
1360,Rifugio Albergo Monte Cucco,,3,44.467471,8.5560927,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7867
1361,Carolina,,3,44.4893957,8.5786712,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7867
1362,Casa del Pellegrino,,3,44.3697838,9.2590844,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2379
1363,Villa Valentina,Loc. Piè di Legnaro,3,44.1749055,9.6292439,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
1364,Columbus Sea,,4,44.4085612,8.9066662,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
1365,Villa Rossana,Via Valle Santa,3,44.1732132,9.6036031,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
1366,Hotel Europa,,3,43.8145002,7.7720365,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1367,La Villa degli Argentieri,,3,44.1452968,9.6459117,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1368,Hotel Cinque Terre,"Via Quattro Novembre, 21",3,44.1457077,9.6436545,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1369,Hotel Palme,,4,44.1455249,9.6446578,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
1370,Carrick Hotel,,3,44.3462229,9.1576987,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
1371,Hotel Splendido,,3,44.306439,9.2104033,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5688
1372,Hotel Eight,,5,44.3112902,9.2090747,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5688
1373,La Riserva di Castel d'Appio,,3,43.7995697,7.5799408,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8086
1374,Albergo da Bruno,"Corso Limone Piemonte, 85",3,43.8065102,7.5946168,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8086
1375,Villa Eva,"Via del Ricovero, 7",3,43.791604,7.5642287,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8086
1376,Villa Elisa,"Via Romana, 70",3,43.7841031,7.6617134,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1377,Gold Hotel,"Via Cesare Balbo, 7",3,43.7806001,7.659813,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1378,Astoria,,3,43.7838446,7.6654786,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1379,Londra,,3,43.7830804,7.6653137,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1380,Rosalia,"Via Vittorio Emanuele II, 429",3,43.7806118,7.6569329,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1381,Marligure,"Via Aurelia, 22",3,43.7819975,7.6531604,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7965
1382,Hotel Ariston Montecarlo,"Corso Giuseppe Mazzini, 507",3,43.8195147,7.8244142,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1383,Hotel Parigi,,3,43.814247,7.7704037,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1384,Eveline Portosole Hotel,,3,43.8217861,7.7878511,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1385,Hotel Eletto,"Via Giacomo Matteotti, 44",3,43.8153396,7.7737847,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1386,Hotel Principe,"Via Fratelli Asquasciati, 96",3,43.8159042,7.7693003,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1387,Grand Hotel Des Anglais,,3,43.812921,7.7646771,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1388,Hotel Villa Sapienza,,3,43.8103748,7.762505,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1389,Royal Hotel,,5,43.8139662,7.767983,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1390,hotel 201206291,,3,43.8092767,7.7615505,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1391,Hotel Eden,,3,43.8109596,7.7597144,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1392,Hotel Paradiso,,1,43.8136356,7.7662245,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1393,Hotel Riviera,,3,43.8169595,7.7727915,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
1394,Albergo Aurora,"Via Pelloux, 42/b",3,43.7822215,7.6670054,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1395,Hotel Rocce del Capo,,3,43.7960084,7.7342726,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5005
1396,Lucciola,"Via Regina Margherita, 49",3,43.7811875,7.6678109,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1397,Piccolo Lido,"Lungomare Argentina, 2",3,43.7770799,7.672572,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
1398,Capo Verde,,3,43.8325719,7.8489459,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7425
