name,street,stars,latitude,longitude,imageUrl,locationId
Ostello Tramonti,Via Fabio Filzi 110,0,44.0974926,9.7758653,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5980
Profumo di mare,Riomaggiore,0,44.098363,9.7378672,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5980
Rifugio Cinque Terre,Riomaggiore,0,44.0799746,9.7814436,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5980
"The Apt La Conchiglia Via Di Loca, 296",Via di Loca 296,0,44.0981064,9.7388069,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5980
Via Molini,Riomaggiore,0,44.1072797,9.7305075,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5980
Villa Argentina,Via De Gasperi 170,0,44.1007231,9.7418457,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5980
Bed & Breakfast il Pignoletto,Riva Ligure,0,43.8377607,7.8837421,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5999
Cuccaro Club,Rocchetta di Vara,0,44.2784911,9.7996751,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6111
B&B Rifugio AltaVia,Rocchetta Nervina,0,43.8678375,7.599603,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6114
Hotel Ristorante Lago Bin,Rocchetta Nervina,0,43.8832453,7.6039432,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6114
Osteria B&B La Pecora Nera,Via degli Ulivi 18,0,43.8904059,7.6017458,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6114
"Affittacamere Ristorante pizzeria ""La Pergola""",Loc Cabanina s.p. 7 della Castagnola,0,44.597459,8.9124525,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6242
La volpe e il gatto,Località Isolabuona 32,0,44.5990403,8.9523236,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6242
Rifugio escursionistico di Rondanina,Piazza San Bartolomeo 2,0,44.562688,9.2177862,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6247
Bed and breakfast Le ghiandaie,Rossiglione,0,44.5659483,8.6388912,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6274
Albergo Ristorante Tomasi,Via Relama 62,1,44.5547674,9.3064364,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6288
Casa Vacanze Poggi,Loc. Loco Sotto,0,44.5565117,9.2828707,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6288
Ristorante Tomasi,Via Relama 61,0,44.5566382,9.3086111,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6288
Hotel Anita,San Bartolomeo al Mare,0,43.9197915,8.1008849,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Hotel Bergamo,Via Aurelia 11,0,43.9219793,8.1050428,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Hotel delle Rose,San Bartolomeo al Mare,3,43.9185845,8.0959864,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Hotel Fortuna,San Bartolomeo al Mare,0,43.9207969,8.100344,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Hotel Mayola,San Bartolomeo al Mare,3,43.9186277,8.0973785,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Hotel Villa Daniela,Via Aurelia 223,0,43.9189013,8.0943373,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
La Marina,San Bartolomeo al Mare,0,43.918767,8.0940789,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Residence Greco,Via Aurelia 153,0,43.920246,8.098735,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
San Matteo,San Bartolomeo al Mare,0,43.9448188,8.0977004,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Villa San Giuseppe,San Bartolomeo al Mare,3,43.9187702,8.0954019,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6416
Baia dei Gabbiani,Via Civezza 2,1,43.857912,7.9670306,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6577
Hotel Riviera dei Fiori,Via Aurelia 3,4,43.8591788,7.9694698,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6577
Affittacamere Roma,Via Roma 54,0,43.8156546,7.775727,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Belsoggiorno,Sanremo,0,43.8111291,7.7628472,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Best Western Hotel Nazionale,Sanremo,4,43.8152148,7.7728905,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Casa del Sole,Sanremo,0,43.8173144,7.7761629,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Eveline Portosole Hotel,Sanremo,0,43.8217861,7.7878511,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Globo,Sanremo,3,43.8180643,7.7777838,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Grand Hotel de Londres,Corso Matuzia 2,4,43.8116148,7.7639437,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Grand Hotel Des Anglais,Sanremo,0,43.812921,7.7646771,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Alexander & Spa,Corso Giuseppe Garibaldi 123,3,43.8201429,7.7804619,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Ariston Montecarlo,Corso Giuseppe Mazzini 507,3,43.8195147,7.8244142,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Belle Epoque,Sanremo,0,43.814697,7.773851,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Centro,Sanremo,1,43.8153031,7.7761576,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Eden,Sanremo,0,43.8109596,7.7597144,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Eletto,Via Giacomo Matteotti 44,0,43.8153396,7.7737847,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Esperia,Corso Orazio Raimondo 45,0,43.8184692,7.7804967,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Europa,Sanremo,0,43.8145002,7.7720365,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Firenze,Corso Regina Margherita 97,0,43.8021392,7.7153382,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Marinella,Sanremo,0,43.8196572,7.7827347,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Napoleon,Sanremo,0,43.8084664,7.7537565,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Paradiso,Sanremo,1,43.8136356,7.7662245,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Parigi,Sanremo,0,43.814247,7.7704037,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Principe,Via Fratelli Asquasciati 96,0,43.8159042,7.7693003,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Riviera,Sanremo,0,43.8169595,7.7727915,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Villa La Brise,Corso Giuseppe Mazzini 199,3,43.8234279,7.8086294,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Villa Maria,Via Luigi Nuvoloni,0,43.8149301,7.7683861,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Hotel Villa Sapienza,Sanremo,0,43.8103748,7.762505,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
La Casa di Sissi,Sanremo,0,43.8309708,7.8027821,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
La Rosa dei Venti Hotel Sanremo,Sanremo,0,43.8141856,7.7558702,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Le Caillou,Via Senatore Ernesto Marsaglia 344,0,43.8424105,7.7468392,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Lolli Palace,Sanremo,0,43.8139901,7.7697372,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Miramare the Palace Hotel,Sanremo,4,43.8105755,7.7634669,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Morandi,Sanremo,3,43.810838,7.7623923,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Nyala Hotel,Sanremo,0,43.8136122,7.7558659,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Rio,Sanremo,3,43.8101888,7.7590341,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Riviera,Sanremo,2,43.8168701,7.7727225,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Royal Hotel,Sanremo,5,43.8139662,7.767983,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Seven Suites,Via Giacomo Matteotti 178,0,43.8169234,7.7767806,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
SweetDreams Guest House,Via Cavour 17,0,43.8174996,7.7765357,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Villa Sylva,Sanremo,0,43.8221505,7.792499,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6771
Agriturismo Serroni,Sant'Olcese,0,44.4520952,8.9953177,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6842
Bed and Breakfast Cà dei Fré,Via Serropiano,0,44.4423972,9.0194274,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6842
B&B Villa Gnocchi,Via Romana 53,0,44.3385803,9.1906701,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Grand Hotel Miramare,Via Milite Ignoto 30,4,44.3279698,9.2149925,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Annabella,Via Costasecca 10,1,44.3342315,9.2096738,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Argentina,Via Paraggi a monte 56,0,44.311245,9.2086212,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Continental,Santa Margherita Ligure,4,44.3355899,9.2190302,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Flory,Via Luigi Bozzo 3,2,44.3347693,9.2077453,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Helios,Santa Margherita Ligure,4,44.3358589,9.2161399,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Imperiale,Santa Margherita Ligure,5,44.336256,9.2196241,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Jolanda,Via Luisito Costa 6,3,44.3355381,9.2102452,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel l'Approdo,Via San Michele di Pagana 160,3,44.3383547,9.222058,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Regina Elena,Santa Margherita Ligure,4,44.3255957,9.2151452,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Santa Margherita Palace,Via Roma 9,5,44.3362855,9.2129488,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Hotel Tigullio et de Milan,Viale Elia Rainusso 3,3,44.3360491,9.2110254,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
La locanda di Colombo,Via Venticinque Aprile 20,3,44.3353582,9.2111828,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
La Vela,Santa Margherita Ligure,3,44.3381864,9.2069931,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Laurin,3,4,44.3321485,9.2138856,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Lido Palace,Santa Margherita Ligure,4,44.3351231,9.2138768,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
MA Hotel,Santa Margherita Ligure,3,44.3353918,9.2108019,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Mediterraneo,Santa Margherita Ligure,0,44.3337549,9.2117295,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Metropole,Santa Margherita Ligure,4,44.3361476,9.2181351,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Nuova Riviera,Via Belvedere 10/2,1,44.3343718,9.2088234,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Villa Anita,Santa Margherita Ligure,0,44.3290494,9.2095839,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6878
Aregai Marina,Via Gianni Cozzi 1,4,43.8406703,7.9138272,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6915
Best Western Hotel Anthurium,Santo Stefano al Mare,4,43.8382247,7.89844,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6915
Lucciola,Via Gianni Cozzi 4,2,43.837715,7.9072147,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6915
Albergo Ristorante La Baita,Santo Stefano d'Aveto,2,44.5457142,9.4525757,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6917
Albergo San Lorenzo,Via Guglielmo Marconi 26,0,44.5482146,9.4563371,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6917
Grand Hotel Siva,Santo Stefano d'Aveto,0,44.5469369,9.454177,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6917
La casa sul poggio,Santo Stefano d'Aveto,0,44.5448213,9.4521079,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6917
La Soldanella,Santo Stefano d'Aveto,3,44.5467585,9.458738,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6917
Le Fate,Santo Stefano d'Aveto,1,44.5032027,9.4666349,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6917
La Trigola - Hotel,Santo Stefano di Magra,0,44.1609738,9.9347626,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6921
Al Borgo - Residence,Via Chiavica 2,0,44.1082973,9.962974,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6962
B&B Gioia,Sarzana,0,44.1103917,9.9662371,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6962
Hotel al Sant'Andrea,Via Variante Aurelia 34,3,44.1039145,9.9645419,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6962
Hotel Stella,Sarzana,3,44.1118067,9.9590784,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6962
La Locanda dei Limone,Piazza Jurgens 14,0,44.1091045,9.960987,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6962
Santa Caterina,Sarzana,0,44.1226125,9.9448509,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6962
Agriturismo Cascina Cornelli,Via Bella di Pianale 4,0,44.5054702,8.5174535,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6965
Albergo Delfino,Via Palo Chiesa 3,1,44.4865434,8.5487086,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6965
Hotel Pian del Sole,Località Pianferioso 23,0,44.4822352,8.4907947,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6965
Pensione Sciatori,Località Alberola 8,0,44.46859,8.5593045,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6965
Albergo Birra,Località Birra 3a,0,44.5671797,8.9552448,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6986
Albergo Garrè,Località Prelo,0,44.5478745,8.9752614,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6986
"B&B ""A O Soa'"" ***",Località Broglio 11,3,44.5653513,8.9923168,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6986
Affittacamere a Creuza,Savona,0,44.3011947,8.4535894,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
Albergo Nazionale,Via Cristoforo Astengo 55r,0,44.3073862,8.4784442,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
B&B Hotel Savona,Via Nizza 62,3,44.2908941,8.4527843,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
B&B il Cappero,Savona,0,44.339034,8.4631586,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
Hotel San Marco,Via Ruggero Leoncavallo 32r,3,44.2995941,8.4706182,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
Ideahotel,Savona,4,44.2998057,8.4632129,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
Il Giardino del Sole,Savona,0,44.2951403,8.4533704,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
NH Savona Darsena,Via Agostino Chiodo 9,0,44.3088101,8.4870668,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6992
Antico Principato di Seborga,Seborga,0,43.8177018,7.6842519,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7049
Monaci Templari,Seborga,0,43.8301239,7.6967288,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7049
Albergo Celeste,Sestri Levante,0,44.2758576,9.394374,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
CASA SAMY,Via Sara 243,0,44.2705885,9.4303931,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Colazione da Tiffany,Via Monsignor Vattuone 2,0,44.2694641,9.4130264,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Dimora della Torre,Vico Macelli 35,0,44.2704028,9.3947066,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Genua,Sestri Levante,0,44.2757034,9.3952203,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Grand Hotel dei Castelli,Via Penisola levante 26,0,44.2690796,9.3889641,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Grand Hotel Villa Balbi,Viale Rimembranza 1,4,44.2715073,9.394399,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Grande Albergo,Sestri Levante,0,44.2731298,9.3946209,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Helvetia,Sestri Levante,0,44.2692888,9.395349,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Hotel 2 Mari,Sestri Levante,4,44.2690307,9.3916762,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Hotel Elisabetta,Sestri Levante,0,44.2771447,9.3940906,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Hotel Jolanda,Sestri Levante,0,44.2690163,9.3909515,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Hotel Miriam,Via Palermo 15,0,44.2607763,9.4197117,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Hotel Vis à Vis,Via della Chiusa 28,0,44.2695979,9.3968195,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
La Scogliera,Sestri Levante,0,44.2874547,9.3810983,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
Marina,Sestri Levante,0,44.2718384,9.3995665,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7158
B&B Albero del Pepe,Sori,0,44.4021782,9.1101605,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7284
B&B Solaria,Sori,0,44.3707337,9.1068219,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7284
Affittacamere Casa Italia,Via Venticinque Aprile 23,0,44.2278862,8.419642,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
B&B Castello,Via La Spezia 10,0,44.2299368,8.4136541,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
B&B Cà du Batan,Spotorno,0,44.2278459,8.4164885,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Corallo,Spotorno,0,44.229432,8.4221007,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Hotel Esperia,Via Santissima Annunziata 10,0,44.2285138,8.4168603,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Hotel Graziella,Via Giuseppe Garibaldi 96,2,44.2249792,8.4161523,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Hotel Mediterranee,Spotorno,0,44.2266823,8.4145864,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Hotel Tirreno,Spotorno,0,44.2230733,8.4156888,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Hotel Villa Imperiale,Spotorno,3,44.2261257,8.4177575,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Hotel Zunino,Via Serra 23,0,44.2229363,8.4148801,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Il Baguttino,Via Giuseppe Garibaldi 101,2,44.2255363,8.4165543,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Ligure,Spotorno,0,44.2265991,8.4189009,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Premuda,"Piazza Rizzo, 10",0,44.2244372,8.4168779,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Residenza Al Porto,Spotorno,3,44.2208604,8.4140663,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
Villa Ombrosa,Via Aurelia 34,2,44.224935,8.4168764,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7346
B&B Family,Via Bartolomeo Rossello 10,0,44.3642867,8.4643777,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7362
La mia casa di campagna,Via Michelino Pippo 88,0,44.4173686,8.4804133,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7362
Cherry House,Via Villarelli 49,0,43.994438,8.0786445,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7364
Albergo Giuan,Via Cristoforo Colombo 290,0,43.8308344,7.8485609,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7425
Capo Verde,Taggia,0,43.8325719,7.8489459,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7425
Europa,Taggia,0,43.8336387,7.8548427,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7425
Hotel Florida,Via Giuseppe Mazzini 38,0,43.8612095,7.8536665,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7425
Lucerna,Taggia,0,43.8319478,7.8576582,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7425
Rainbow,Taggia,0,43.8376026,7.8541152,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7425
