id,train_id,origin_station_id,destination_station_id,departure_time,arrival_time,price,changes,available_seats,created_at
2004286,1004286,902151,902191,2026-01-10 12:05:00,2026-01-10 12:30:00,14,0,19,2026-03-30 09:00:00
2004287,1004287,902152,902181,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,26,2026-03-30 09:00:00
2004288,1004288,902152,902146,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,33,2026-03-30 09:00:00
2004289,1004289,902153,902165,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,40,2026-03-30 09:00:00
2004290,1004290,902153,902204,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,47,2026-03-30 09:00:00
2004291,1004291,902154,902220,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,54,2026-03-30 09:00:00
2004292,1004292,902154,902170,2026-01-10 07:05:00,2026-01-10 07:30:00,14,0,61,2026-03-30 09:00:00
2004293,1004293,902155,902224,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,0,2026-03-30 09:00:00
2004294,1004294,902155,902215,2026-01-09 09:25:00,2026-01-09 09:50:00,13,0,12,2026-03-30 09:00:00
2004295,1004295,902156,902198,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,19,2026-03-30 09:00:00
2004296,1004296,902156,902200,2026-01-11 12:05:00,2026-01-11 12:30:00,14,0,26,2026-03-30 09:00:00
2004297,1004297,902157,902182,2026-01-09 14:15:00,2026-01-09 14:40:00,12,0,33,2026-03-30 09:00:00
2004298,1004298,902157,902211,2026-01-10 16:20:00,2026-01-10 16:45:00,12,0,40,2026-03-30 09:00:00
2004299,1004299,902158,902142,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,47,2026-03-30 09:00:00
2004300,1004300,902158,902188,2026-01-09 20:10:00,2026-01-09 20:35:00,14,0,54,2026-03-30 09:00:00
2004301,1004301,902159,902246,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,61,2026-03-30 09:00:00
2004302,1004302,902159,902117,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,68,2026-03-30 09:00:00
2004303,1004303,902160,902157,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,12,2026-03-30 09:00:00
2004304,1004304,902160,902182,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,19,2026-03-30 09:00:00
2004305,1004305,902161,902113,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,26,2026-03-30 09:00:00
2004306,1004306,902161,902211,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,33,2026-03-30 09:00:00
2004307,1004307,902162,902208,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,40,2026-03-30 09:00:00
2004308,1004308,902162,902188,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,47,2026-03-30 09:00:00
2004309,1004309,902163,902142,2026-01-09 18:35:00,2026-01-09 19:00:00,15,0,54,2026-03-30 09:00:00
2004310,1004310,902163,902191,2026-01-10 20:10:00,2026-01-10 20:35:00,15,0,61,2026-03-30 09:00:00
2004311,1004311,902164,902115,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,68,2026-03-30 09:00:00
2004312,1004312,902164,902192,2026-01-09 07:05:00,2026-01-09 07:30:00,14,0,12,2026-03-30 09:00:00
2004313,1004313,902165,902212,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,19,2026-03-30 09:00:00
2004314,1004314,902165,902153,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,26,2026-03-30 09:00:00
2004315,1004315,902166,902204,2026-01-09 10:40:00,2026-01-09 11:05:00,14,0,33,2026-03-30 09:00:00
2004316,1004316,902166,902193,2026-01-10 12:05:00,2026-01-10 12:30:00,14,0,40,2026-03-30 09:00:00
2004317,1004317,902167,902147,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,47,2026-03-30 09:00:00
2004318,1004318,902167,902232,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,54,2026-03-30 09:00:00
2004319,1004319,902168,902241,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,61,2026-03-30 09:00:00
2004320,1004320,902168,902150,2026-01-11 20:10:00,2026-01-11 20:35:00,14,0,68,2026-03-30 09:00:00
2004321,1004321,902169,902198,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,12,2026-03-30 09:00:00
2004322,1004322,902169,902202,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,19,2026-03-30 09:00:00
2004323,1004323,902170,902140,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,26,2026-03-30 09:00:00
2004324,1004324,902170,902154,2026-01-09 09:25:00,2026-01-09 09:50:00,14,0,33,2026-03-30 09:00:00
2004325,1004325,902171,902220,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,40,2026-03-30 09:00:00
2004326,1004326,902171,902128,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,47,2026-03-30 09:00:00
2004327,1004327,902172,902201,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,54,2026-03-30 09:00:00
2004328,1004328,902172,902190,2026-01-10 16:20:00,2026-01-10 16:45:00,14,0,61,2026-03-30 09:00:00
2004329,1004329,902173,902231,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,68,2026-03-30 09:00:00
2004330,1004330,902173,902247,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,0,2026-03-30 09:00:00
2004331,1004331,902174,902238,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,19,2026-03-30 09:00:00
2004332,1004332,902174,902144,2026-01-11 07:05:00,2026-01-11 07:30:00,13,0,26,2026-03-30 09:00:00
2004333,1004333,902175,902136,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,33,2026-03-30 09:00:00
2004334,1004334,902175,902116,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,40,2026-03-30 09:00:00
2004335,1004335,902176,902121,2026-01-11 10:40:00,2026-01-11 11:05:00,12,0,47,2026-03-30 09:00:00
2004336,1004336,902176,902187,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,54,2026-03-30 09:00:00
2004337,1004337,902177,902233,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,61,2026-03-30 09:00:00
2004338,1004338,902177,902119,2026-01-11 16:20:00,2026-01-11 16:45:00,14,0,68,2026-03-30 09:00:00
2004339,1004339,902178,902119,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,12,2026-03-30 09:00:00
2004340,1004340,902178,902139,2026-01-10 20:10:00,2026-01-10 20:35:00,14,0,19,2026-03-30 09:00:00
2004341,1004341,902179,902224,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,26,2026-03-30 09:00:00
2004342,1004342,902179,902239,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,33,2026-03-30 09:00:00
2004343,1004343,902180,902130,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,40,2026-03-30 09:00:00
2004344,1004344,902180,902131,2026-01-11 09:25:00,2026-01-11 09:50:00,14,0,47,2026-03-30 09:00:00
2004345,1004345,902181,902146,2026-01-09 10:40:00,2026-01-09 11:05:00,12,0,54,2026-03-30 09:00:00
2004346,1004346,902181,902152,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,61,2026-03-30 09:00:00
2004347,1004347,902182,902157,2026-01-11 14:15:00,2026-01-11 14:40:00,12,0,68,2026-03-30 09:00:00
2004348,1004348,902182,902211,2026-01-09 16:20:00,2026-01-09 16:45:00,12,0,12,2026-03-30 09:00:00
2004349,1004349,902183,902208,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,19,2026-03-30 09:00:00
2004350,1004350,902183,902213,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,26,2026-03-30 09:00:00
2004351,1004351,902184,902210,2026-01-09 06:15:00,2026-01-09 06:40:00,12,0,33,2026-03-30 09:00:00
2004352,1004352,902184,902209,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,40,2026-03-30 09:00:00
2004353,1004353,902185,902120,2026-01-11 08:10:00,2026-01-11 08:35:00,12,0,47,2026-03-30 09:00:00
2004354,1004354,902185,902186,2026-01-09 09:25:00,2026-01-09 09:50:00,12,0,54,2026-03-30 09:00:00
2004355,1004355,902186,902120,2026-01-10 10:40:00,2026-01-10 11:05:00,12,0,61,2026-03-30 09:00:00
2004356,1004356,902186,902185,2026-01-11 12:05:00,2026-01-11 12:30:00,12,0,68,2026-03-30 09:00:00
2004357,1004357,902187,902176,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,12,2026-03-30 09:00:00
2004358,1004358,902187,902121,2026-01-10 16:20:00,2026-01-10 16:45:00,13,0,19,2026-03-30 09:00:00
2004359,1004359,902188,902162,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,26,2026-03-30 09:00:00
2004360,1004360,902188,902208,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,33,2026-03-30 09:00:00
2004361,1004361,902189,902225,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,40,2026-03-30 09:00:00
2004362,1004362,902189,902196,2026-01-11 07:05:00,2026-01-11 07:30:00,13,0,47,2026-03-30 09:00:00
2004363,1004363,902190,902234,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,54,2026-03-30 09:00:00
2004364,1004364,902190,902172,2026-01-10 09:25:00,2026-01-10 09:50:00,14,0,61,2026-03-30 09:00:00
2004365,1004365,902191,902142,2026-01-11 10:40:00,2026-01-11 11:05:00,14,0,68,2026-03-30 09:00:00
2004366,1004366,902191,902151,2026-01-09 12:05:00,2026-01-09 12:30:00,14,0,12,2026-03-30 09:00:00
2004367,1004367,902192,902218,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,0,2026-03-30 09:00:00
2004368,1004368,902192,902164,2026-01-11 16:20:00,2026-01-11 16:45:00,14,0,26,2026-03-30 09:00:00
2004369,1004369,902193,902166,2026-01-09 18:35:00,2026-01-09 19:00:00,14,0,33,2026-03-30 09:00:00
2004370,1004370,902193,902137,2026-01-10 20:10:00,2026-01-10 20:35:00,15,0,40,2026-03-30 09:00:00
2004371,1004371,902194,902148,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,47,2026-03-30 09:00:00
2004372,1004372,902194,902112,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,54,2026-03-30 09:00:00
2004373,1004373,902195,902149,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,61,2026-03-30 09:00:00
2004374,1004374,902195,902244,2026-01-11 09:25:00,2026-01-11 09:50:00,14,0,68,2026-03-30 09:00:00
2004375,1004375,902196,902189,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,12,2026-03-30 09:00:00
2004376,1004376,902196,902150,2026-01-10 12:05:00,2026-01-10 12:30:00,14,0,19,2026-03-30 09:00:00
2004377,1004377,902197,902222,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,26,2026-03-30 09:00:00
2004378,1004378,902197,902230,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,33,2026-03-30 09:00:00
2004379,1004379,902198,902156,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,40,2026-03-30 09:00:00
2004380,1004380,902198,902169,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,47,2026-03-30 09:00:00
2004381,1004381,902199,902240,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,54,2026-03-30 09:00:00
2004382,1004382,902199,902118,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,61,2026-03-30 09:00:00
2004383,1004383,902200,902135,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,68,2026-03-30 09:00:00
2004384,1004384,902200,902156,2026-01-09 09:25:00,2026-01-09 09:50:00,14,0,12,2026-03-30 09:00:00
2004385,1004385,902201,902172,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,19,2026-03-30 09:00:00
2004386,1004386,902201,902132,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,26,2026-03-30 09:00:00
2004387,1004387,902202,902140,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,33,2026-03-30 09:00:00
2004388,1004388,902202,902169,2026-01-10 16:20:00,2026-01-10 16:45:00,13,0,40,2026-03-30 09:00:00
2004389,1004389,902203,902206,2026-01-11 18:35:00,2026-01-11 19:00:00,14,0,47,2026-03-30 09:00:00
2004390,1004390,902203,902125,2026-01-09 20:10:00,2026-01-09 20:35:00,14,0,54,2026-03-30 09:00:00
2004391,1004391,902204,902153,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,61,2026-03-30 09:00:00
2004392,1004392,902204,902166,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,68,2026-03-30 09:00:00
2004393,1004393,902205,902139,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,12,2026-03-30 09:00:00
2004394,1004394,902205,902215,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,19,2026-03-30 09:00:00
2004395,1004395,902206,902237,2026-01-11 10:40:00,2026-01-11 11:05:00,14,0,26,2026-03-30 09:00:00
2004396,1004396,902206,902203,2026-01-09 12:05:00,2026-01-09 12:30:00,14,0,33,2026-03-30 09:00:00
2004397,1004397,902207,902212,2026-01-10 14:15:00,2026-01-10 14:40:00,14,0,40,2026-03-30 09:00:00
2004398,1004398,902207,902165,2026-01-11 16:20:00,2026-01-11 16:45:00,14,0,47,2026-03-30 09:00:00
2004399,1004399,902208,902183,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,54,2026-03-30 09:00:00
2004400,1004400,902208,902162,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,61,2026-03-30 09:00:00
2004401,1004401,902209,902210,2026-01-11 06:15:00,2026-01-11 06:40:00,12,0,68,2026-03-30 09:00:00
2004402,1004402,902209,902184,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,12,2026-03-30 09:00:00
2004403,1004403,902210,902184,2026-01-10 08:10:00,2026-01-10 08:35:00,12,0,19,2026-03-30 09:00:00
2004404,1004404,902210,902209,2026-01-11 09:25:00,2026-01-11 09:50:00,12,0,0,2026-03-30 09:00:00
2004405,1004405,902211,902113,2026-01-09 10:40:00,2026-01-09 11:05:00,12,0,33,2026-03-30 09:00:00
2004406,1004406,902211,902182,2026-01-10 12:05:00,2026-01-10 12:30:00,12,0,40,2026-03-30 09:00:00
2004407,1004407,902212,902165,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,47,2026-03-30 09:00:00
2004408,1004408,902212,902207,2026-01-09 16:20:00,2026-01-09 16:45:00,14,0,54,2026-03-30 09:00:00
2004409,1004409,902213,902227,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,61,2026-03-30 09:00:00
2004410,1004410,902213,902183,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,68,2026-03-30 09:00:00
2004411,1004411,902214,902129,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,12,2026-03-30 09:00:00
2004412,1004412,902214,902235,2026-01-10 07:05:00,2026-01-10 07:30:00,13,0,19,2026-03-30 09:00:00
2004413,1004413,902215,902155,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,26,2026-03-30 09:00:00
2004414,1004414,902215,902205,2026-01-09 09:25:00,2026-01-09 09:50:00,13,0,33,2026-03-30 09:00:00
2004415,1004415,902216,902223,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,40,2026-03-30 09:00:00
2004416,1004416,902216,902247,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,47,2026-03-30 09:00:00
2004417,1004417,902217,902221,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,54,2026-03-30 09:00:00
2004418,1004418,902217,902229,2026-01-10 16:20:00,2026-01-10 16:45:00,14,0,61,2026-03-30 09:00:00
2004419,1004419,902218,902192,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,68,2026-03-30 09:00:00
2004420,1004420,902218,902207,2026-01-09 20:10:00,2026-01-09 20:35:00,14,0,12,2026-03-30 09:00:00
2004421,1004421,902219,902226,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,19,2026-03-30 09:00:00
2004422,1004422,902219,902132,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,26,2026-03-30 09:00:00
2004423,1004423,902220,902171,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,33,2026-03-30 09:00:00
2004424,1004424,902220,902154,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,40,2026-03-30 09:00:00
2004425,1004425,902221,902217,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,47,2026-03-30 09:00:00
2004426,1004426,902221,902133,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,54,2026-03-30 09:00:00
2004427,1004427,902222,902197,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,61,2026-03-30 09:00:00
2004428,1004428,902222,902230,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,68,2026-03-30 09:00:00
2004429,1004429,902223,902216,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,12,2026-03-30 09:00:00
2004430,1004430,902223,902226,2026-01-10 20:10:00,2026-01-10 20:35:00,14,0,19,2026-03-30 09:00:00
2004431,1004431,902224,902179,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,26,2026-03-30 09:00:00
2004432,1004432,902224,902155,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,33,2026-03-30 09:00:00
2004433,1004433,902225,902189,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,40,2026-03-30 09:00:00
2004434,1004434,902225,902240,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,47,2026-03-30 09:00:00
2004435,1004435,902226,902219,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,54,2026-03-30 09:00:00
2004436,1004436,902226,902223,2026-01-10 12:05:00,2026-01-10 12:30:00,14,0,61,2026-03-30 09:00:00
2004437,1004437,902227,902213,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,68,2026-03-30 09:00:00
2004438,1004438,902227,902209,2026-01-09 16:20:00,2026-01-09 16:45:00,14,0,12,2026-03-30 09:00:00
2004439,1004439,902228,902137,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,19,2026-03-30 09:00:00
2004440,1004440,902228,902147,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,26,2026-03-30 09:00:00
2004441,1004441,902229,902143,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,0,2026-03-30 09:00:00
2004442,1004442,902229,902217,2026-01-10 07:05:00,2026-01-10 07:30:00,14,0,40,2026-03-30 09:00:00
2004443,1004443,902230,902197,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,47,2026-03-30 09:00:00
2004444,1004444,902230,902222,2026-01-09 09:25:00,2026-01-09 09:50:00,13,0,54,2026-03-30 09:00:00
2004445,1004445,902231,902173,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,61,2026-03-30 09:00:00
2004446,1004446,902231,902144,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,68,2026-03-30 09:00:00
2004447,1004447,902232,902167,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,12,2026-03-30 09:00:00
2004448,1004448,902232,902147,2026-01-10 16:20:00,2026-01-10 16:45:00,14,0,19,2026-03-30 09:00:00
2004449,1004449,902233,902177,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,26,2026-03-30 09:00:00
2004450,1004450,902233,902153,2026-01-09 20:10:00,2026-01-09 20:35:00,14,0,33,2026-03-30 09:00:00
2004451,1004451,902234,902190,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,40,2026-03-30 09:00:00
2004452,1004452,902234,902114,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,47,2026-03-30 09:00:00
2004453,1004453,902235,902214,2026-01-09 08:10:00,2026-01-09 08:35:00,13,0,54,2026-03-30 09:00:00
2004454,1004454,902235,902129,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,61,2026-03-30 09:00:00
2004455,1004455,902236,902127,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,68,2026-03-30 09:00:00
2004456,1004456,902236,902243,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,12,2026-03-30 09:00:00
2004457,1004457,902237,902206,2026-01-10 14:15:00,2026-01-10 14:40:00,14,0,19,2026-03-30 09:00:00
2004458,1004458,902237,902242,2026-01-11 16:20:00,2026-01-11 16:45:00,14,0,26,2026-03-30 09:00:00
2004459,1004459,902238,902174,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,33,2026-03-30 09:00:00
2004460,1004460,902238,902136,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,40,2026-03-30 09:00:00
2004461,1004461,902239,902179,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,47,2026-03-30 09:00:00
2004462,1004462,902239,902224,2026-01-09 07:05:00,2026-01-09 07:30:00,14,0,54,2026-03-30 09:00:00
2004463,1004463,902240,902225,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,61,2026-03-30 09:00:00
2004464,1004464,902240,902199,2026-01-11 09:25:00,2026-01-11 09:50:00,13,0,68,2026-03-30 09:00:00
2004465,1004465,902241,902168,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,12,2026-03-30 09:00:00
2004466,1004466,902241,902125,2026-01-10 12:05:00,2026-01-10 12:30:00,14,0,19,2026-03-30 09:00:00
2004467,1004467,902242,902232,2026-01-11 14:15:00,2026-01-11 14:40:00,14,0,26,2026-03-30 09:00:00
2004468,1004468,902242,902237,2026-01-09 16:20:00,2026-01-09 16:45:00,14,0,33,2026-03-30 09:00:00
2004469,1004469,902243,902236,2026-01-10 18:35:00,2026-01-10 19:00:00,13,0,40,2026-03-30 09:00:00
2004470,1004470,902243,902127,2026-01-11 20:10:00,2026-01-11 20:35:00,14,0,47,2026-03-30 09:00:00
2004471,1004471,902244,902123,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,54,2026-03-30 09:00:00
2004472,1004472,902244,902195,2026-01-10 07:05:00,2026-01-10 07:30:00,14,0,61,2026-03-30 09:00:00
2004473,1004473,902245,902143,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,68,2026-03-30 09:00:00
2004474,1004474,902245,902126,2026-01-09 09:25:00,2026-01-09 09:50:00,14,0,12,2026-03-30 09:00:00
2004475,1004475,902246,902117,2026-01-10 10:40:00,2026-01-10 11:05:00,13,0,19,2026-03-30 09:00:00
2004476,1004476,902246,902159,2026-01-11 12:05:00,2026-01-11 12:30:00,13,0,26,2026-03-30 09:00:00
2004477,1004477,902247,902216,2026-01-09 14:15:00,2026-01-09 14:40:00,13,0,33,2026-03-30 09:00:00
2004478,1004478,902247,902173,2026-01-10 16:20:00,2026-01-10 16:45:00,13,0,0,2026-03-30 09:00:00
2004479,1004479,902248,902317,2026-01-11 18:35:00,2026-01-11 19:00:00,12,0,47,2026-03-30 09:00:00
2004480,1004480,902248,902318,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,54,2026-03-30 09:00:00
2004481,1004481,902249,902292,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,61,2026-03-30 09:00:00
2004482,1004482,902249,902291,2026-01-11 07:05:00,2026-01-11 07:30:00,14,0,68,2026-03-30 09:00:00
2004483,1004483,902250,902319,2026-01-09 08:10:00,2026-01-09 08:35:00,12,0,12,2026-03-30 09:00:00
2004484,1004484,902250,902285,2026-01-10 09:25:00,2026-01-10 09:50:00,12,0,19,2026-03-30 09:00:00
2004485,1004485,902251,902389,2026-01-11 10:40:00,2026-01-11 11:05:00,12,0,26,2026-03-30 09:00:00
2004486,1004486,902251,902334,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,33,2026-03-30 09:00:00
2004487,1004487,902252,902349,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,40,2026-03-30 09:00:00
2004488,1004488,902252,902337,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,47,2026-03-30 09:00:00
2004489,1004489,902253,902327,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,54,2026-03-30 09:00:00
2004490,1004490,902253,902314,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,61,2026-03-30 09:00:00
2004491,1004491,902254,902341,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,68,2026-03-30 09:00:00
2004492,1004492,902254,902258,2026-01-09 07:05:00,2026-01-09 07:30:00,13,0,12,2026-03-30 09:00:00
2004493,1004493,902255,902340,2026-01-10 08:10:00,2026-01-10 08:35:00,13,0,19,2026-03-30 09:00:00
2004494,1004494,902255,902382,2026-01-11 09:25:00,2026-01-11 09:50:00,14,0,26,2026-03-30 09:00:00
2004495,1004495,902256,902340,2026-01-09 10:40:00,2026-01-09 11:05:00,13,0,33,2026-03-30 09:00:00
2004496,1004496,902256,902343,2026-01-10 12:05:00,2026-01-10 12:30:00,13,0,40,2026-03-30 09:00:00
2004497,1004497,902257,902369,2026-01-11 14:15:00,2026-01-11 14:40:00,13,0,47,2026-03-30 09:00:00
2004498,1004498,902257,902384,2026-01-09 16:20:00,2026-01-09 16:45:00,13,0,54,2026-03-30 09:00:00
2004499,1004499,902258,902302,2026-01-10 18:35:00,2026-01-10 19:00:00,12,0,61,2026-03-30 09:00:00
2004500,1004500,902258,902254,2026-01-11 20:10:00,2026-01-11 20:35:00,13,0,68,2026-03-30 09:00:00
2004501,1004501,902259,902355,2026-01-09 06:15:00,2026-01-09 06:40:00,13,0,12,2026-03-30 09:00:00
2004502,1004502,902259,902354,2026-01-10 07:05:00,2026-01-10 07:30:00,14,0,19,2026-03-30 09:00:00
2004503,1004503,902260,902354,2026-01-11 08:10:00,2026-01-11 08:35:00,13,0,26,2026-03-30 09:00:00
2004504,1004504,902260,902294,2026-01-09 09:25:00,2026-01-09 09:50:00,13,0,33,2026-03-30 09:00:00
2004505,1004505,902261,902334,2026-01-10 10:40:00,2026-01-10 11:05:00,12,0,40,2026-03-30 09:00:00
2004506,1004506,902261,902389,2026-01-11 12:05:00,2026-01-11 12:30:00,12,0,47,2026-03-30 09:00:00
2004507,1004507,902262,902419,2026-01-09 14:15:00,2026-01-09 14:40:00,12,0,54,2026-03-30 09:00:00
2004508,1004508,902262,902421,2026-01-10 16:20:00,2026-01-10 16:45:00,12,0,61,2026-03-30 09:00:00
2004509,1004509,902263,902428,2026-01-11 18:35:00,2026-01-11 19:00:00,13,0,68,2026-03-30 09:00:00
2004510,1004510,902263,902353,2026-01-09 20:10:00,2026-01-09 20:35:00,13,0,12,2026-03-30 09:00:00
2004511,1004511,902264,902403,2026-01-10 06:15:00,2026-01-10 06:40:00,13,0,19,2026-03-30 09:00:00
2004512,1004512,902264,902362,2026-01-11 07:05:00,2026-01-11 07:30:00,13,0,26,2026-03-30 09:00:00
2004513,1004513,902265,902327,2026-01-09 08:10:00,2026-01-09 08:35:00,12,0,33,2026-03-30 09:00:00
2004514,1004514,902265,902383,2026-01-10 09:25:00,2026-01-10 09:50:00,13,0,40,2026-03-30 09:00:00
2004515,1004515,902266,902375,2026-01-11 10:40:00,2026-01-11 11:05:00,13,0,0,2026-03-30 09:00:00
2004516,1004516,902266,902305,2026-01-09 12:05:00,2026-01-09 12:30:00,13,0,54,2026-03-30 09:00:00
2004517,1004517,902267,902314,2026-01-10 14:15:00,2026-01-10 14:40:00,13,0,61,2026-03-30 09:00:00
2004518,1004518,902267,902271,2026-01-11 16:20:00,2026-01-11 16:45:00,13,0,68,2026-03-30 09:00:00
2004519,1004519,902268,902348,2026-01-09 18:35:00,2026-01-09 19:00:00,13,0,12,2026-03-30 09:00:00
2004520,1004520,902268,902338,2026-01-10 20:10:00,2026-01-10 20:35:00,13,0,19,2026-03-30 09:00:00
2004521,1004521,902269,902274,2026-01-11 06:15:00,2026-01-11 06:40:00,13,0,26,2026-03-30 09:00:00
